timestamp;healthy
2026-04-12T14:39:44.194Z;false
2026-04-12T14:39:54.199Z;false
2026-04-12T14:40:04.204Z;false
2026-04-12T14:40:14.211Z;false
2026-04-12T14:40:24.214Z;false
2026-04-12T14:40:34.219Z;false
2026-04-12T14:40:49.228Z;false
2026-04-12T14:40:49.228Z;false
2026-04-12T14:40:54.891Z;true
2026-04-12T14:41:04.370Z;true
2026-04-12T14:41:14.403Z;true
2026-04-12T14:41:24.373Z;true
2026-04-12T14:41:34.376Z;true
2026-04-12T14:41:44.425Z;true
2026-04-12T14:41:54.334Z;true
2026-04-12T14:42:04.370Z;true
2026-04-12T14:42:14.406Z;true
2026-04-12T14:42:24.366Z;true
2026-04-12T14:42:34.388Z;true
2026-04-12T14:42:44.397Z;true
2026-04-12T14:42:54.374Z;true
2026-04-12T14:43:04.377Z;true
2026-04-12T14:43:14.493Z;true
2026-04-12T14:43:24.439Z;true
2026-04-12T14:43:34.392Z;true
2026-04-12T14:43:44.435Z;true
2026-04-12T14:43:54.412Z;true
2026-04-12T14:44:04.496Z;true
2026-04-12T14:44:14.428Z;true
2026-04-12T14:44:24.510Z;true
2026-04-12T14:44:34.625Z;true
2026-04-12T14:44:44.422Z;true
2026-04-12T14:44:54.524Z;true
2026-04-12T14:45:04.455Z;true
2026-04-12T14:45:14.533Z;true
2026-04-12T14:45:24.614Z;true
2026-04-12T14:45:34.670Z;true
2026-04-12T14:45:44.745Z;true
2026-04-12T14:45:54.509Z;true
2026-04-12T14:46:04.456Z;true
2026-04-12T14:46:14.464Z;true
2026-04-12T14:46:24.620Z;true
2026-04-12T14:46:34.509Z;true
2026-04-12T14:46:44.510Z;true
2026-04-12T14:46:54.680Z;true
2026-04-12T14:47:04.489Z;true
2026-04-12T14:47:14.591Z;true
2026-04-12T14:47:24.494Z;true
2026-04-12T14:47:35.553Z;true
2026-04-12T14:47:44.674Z;true
2026-04-12T14:47:54.602Z;true
2026-04-12T14:48:04.821Z;true
2026-04-12T14:48:15.086Z;true
2026-04-12T14:48:25.680Z;true
2026-04-12T14:48:35.774Z;true
2026-04-12T14:48:45.211Z;true
2026-04-12T14:48:54.893Z;true
2026-04-12T14:49:05.203Z;true
2026-04-12T14:49:15.810Z;true
2026-04-12T14:49:27.092Z;true
2026-04-12T14:49:36.187Z;true
2026-04-12T14:49:47.103Z;true
2026-04-12T14:49:57.295Z;true
2026-04-12T14:50:07.596Z;true
2026-04-12T14:50:19.217Z;true
2026-04-12T14:50:29.214Z;true
2026-04-12T14:50:39.501Z;false
2026-04-12T14:50:39.501Z;false
2026-04-12T14:50:49.506Z;false
2026-04-12T14:50:49.506Z;false
2026-04-12T14:50:59.511Z;false
2026-04-12T14:50:59.511Z;false
2026-04-12T14:51:09.516Z;false
2026-04-12T14:51:09.517Z;false
2026-04-12T14:51:19.521Z;false
2026-04-12T14:51:19.521Z;false
2026-04-12T14:51:29.522Z;false
2026-04-12T14:51:29.522Z;false
2026-04-12T14:51:39.527Z;false
2026-04-12T14:51:39.527Z;false
2026-04-12T14:51:49.532Z;false
2026-04-12T14:51:49.532Z;false
2026-04-12T14:51:59.537Z;false
2026-04-12T14:51:59.537Z;false
2026-04-12T14:52:09.542Z;false
2026-04-12T14:52:09.542Z;false
2026-04-12T14:52:19.547Z;false
2026-04-12T14:52:19.547Z;false
2026-04-12T14:52:24.548Z;false
2026-04-12T14:52:34.553Z;false
2026-04-12T14:52:44.558Z;false
2026-04-12T14:52:54.563Z;false
2026-04-12T14:53:04.568Z;false
2026-04-12T14:53:14.573Z;false
2026-04-12T14:53:24.578Z;false
2026-04-12T14:53:39.587Z;false
2026-04-12T14:53:39.587Z;false
2026-04-12T14:53:49.592Z;false
2026-04-12T14:53:49.592Z;false
2026-04-12T14:53:59.597Z;false
2026-04-12T14:53:59.598Z;false
2026-04-12T14:54:09.599Z;false
2026-04-12T14:54:09.599Z;false
2026-04-12T14:54:18.784Z;true
2026-04-12T14:54:29.070Z;true
2026-04-12T14:54:36.241Z;false
2026-04-12T14:54:44.607Z;false
2026-04-12T14:54:54.612Z;false
2026-04-12T14:55:04.617Z;false
2026-04-12T14:55:14.622Z;false
2026-04-12T14:55:24.627Z;false
2026-04-12T14:55:34.806Z;true
2026-04-12T14:55:44.828Z;true
2026-04-12T14:55:54.947Z;true
2026-04-12T14:56:04.932Z;true
2026-04-12T14:56:14.752Z;true
2026-04-12T14:56:24.756Z;true
2026-04-12T14:56:34.751Z;true
2026-04-12T14:56:45.184Z;true
2026-04-12T14:56:54.813Z;true
2026-04-12T14:57:05.102Z;true
2026-04-12T14:57:14.780Z;true
2026-04-12T14:57:24.795Z;true
2026-04-12T14:57:34.884Z;true
2026-04-12T14:57:44.795Z;true
2026-04-12T14:57:54.835Z;true
2026-04-12T14:58:05.090Z;true
2026-04-12T14:58:14.779Z;true
2026-04-12T14:58:24.806Z;true
2026-04-12T14:58:34.819Z;true
2026-04-12T14:58:44.820Z;true
2026-04-12T14:58:54.841Z;true
2026-04-12T14:59:04.878Z;true
2026-04-12T14:59:14.912Z;true
2026-04-12T14:59:24.859Z;true
2026-04-12T14:59:34.925Z;true
2026-04-12T14:59:44.832Z;true
2026-04-12T14:59:54.976Z;true
2026-04-12T15:00:05.085Z;true
2026-04-12T15:00:14.931Z;true
2026-04-12T15:00:24.891Z;true
2026-04-12T15:00:34.888Z;true
2026-04-12T15:00:44.866Z;true
2026-04-12T15:00:54.865Z;true
2026-04-12T15:01:04.921Z;true
2026-04-12T15:01:14.876Z;true
2026-04-12T15:01:24.911Z;true
2026-04-12T15:01:34.967Z;true
2026-04-12T15:01:44.908Z;true
2026-04-12T15:01:54.928Z;true
2026-04-12T15:02:04.892Z;true
2026-04-12T15:02:14.936Z;true
2026-04-12T15:02:24.923Z;true
2026-04-12T15:02:34.919Z;true
2026-04-12T15:02:45.697Z;true
2026-04-12T15:02:55.491Z;true
2026-04-12T15:03:05.879Z;true
2026-04-12T15:03:16.127Z;true
2026-04-12T15:03:26.296Z;true
2026-04-12T15:03:36.521Z;true
2026-04-12T15:03:46.222Z;true
2026-04-12T15:03:56.302Z;true
2026-04-12T15:04:05.678Z;true
2026-04-12T15:04:15.065Z;true
2026-04-12T15:04:24.979Z;true
2026-04-12T15:04:35.125Z;true
2026-04-12T15:04:45.764Z;true
2026-04-12T15:04:55.792Z;true
2026-04-12T15:05:05.907Z;true
2026-04-12T15:05:17.326Z;true
2026-04-12T15:05:28.094Z;true
2026-04-12T15:05:37.969Z;true
2026-04-12T15:05:48.423Z;true
2026-04-12T15:05:59.404Z;true
2026-04-12T15:06:09.696Z;true
2026-04-12T15:06:19.925Z;false
2026-04-12T15:06:19.925Z;false
2026-04-12T15:06:29.930Z;false
2026-04-12T15:06:29.931Z;false
2026-04-12T15:06:39.936Z;false
2026-04-12T15:06:39.936Z;false
2026-04-12T15:06:49.940Z;false
2026-04-12T15:06:49.941Z;false
2026-04-12T15:06:59.945Z;false
2026-04-12T15:06:59.945Z;false
2026-04-12T15:07:09.952Z;false
2026-04-12T15:07:09.953Z;false
2026-04-12T15:07:19.957Z;false
2026-04-12T15:07:19.957Z;false
2026-04-12T15:07:29.963Z;false
2026-04-12T15:07:29.963Z;false
2026-04-12T15:07:39.967Z;false
2026-04-12T15:07:39.967Z;false
2026-04-12T15:07:49.972Z;false
2026-04-12T15:07:49.972Z;false
2026-04-12T15:07:59.977Z;false
2026-04-12T15:07:59.978Z;false
2026-04-12T15:08:09.982Z;false
2026-04-12T15:08:09.982Z;false
2026-04-12T15:08:19.987Z;false
2026-04-12T15:08:19.987Z;false
2026-04-12T15:08:29.992Z;false
2026-04-12T15:08:29.992Z;false
2026-04-12T15:08:39.997Z;false
2026-04-12T15:08:39.997Z;false
2026-04-12T15:08:48.929Z;true
2026-04-12T15:08:58.282Z;true
2026-04-12T15:09:07.875Z;true
2026-04-12T15:09:17.908Z;true
2026-04-12T15:09:27.576Z;true
2026-04-12T15:09:35.521Z;true
2026-04-12T15:09:45.132Z;true
2026-04-12T15:09:55.096Z;true
2026-04-12T15:10:05.104Z;true
2026-04-12T15:10:15.109Z;true
2026-04-12T15:10:25.114Z;true
2026-04-12T15:10:35.120Z;true
2026-04-12T15:10:45.122Z;true
2026-04-12T15:10:55.132Z;true
2026-04-12T15:11:05.264Z;true
2026-04-12T15:11:15.179Z;true
2026-04-12T15:11:25.159Z;true
2026-04-12T15:11:35.153Z;true
2026-04-12T15:11:45.202Z;true
2026-04-12T15:11:55.167Z;true
2026-04-12T15:12:05.202Z;true
2026-04-12T15:12:15.194Z;true
2026-04-12T15:12:25.198Z;true
2026-04-12T15:12:35.223Z;true
2026-04-12T15:12:45.226Z;true
2026-04-12T15:12:55.228Z;true
2026-04-12T15:13:05.201Z;true
2026-04-12T15:13:15.283Z;true
2026-04-12T15:13:25.219Z;true
2026-04-12T15:13:35.219Z;true
2026-04-12T15:13:45.253Z;true
2026-04-12T15:13:55.242Z;true
2026-04-12T15:14:05.251Z;true
2026-04-12T15:14:15.279Z;true
2026-04-12T15:14:25.261Z;true
2026-04-12T15:14:35.236Z;true
2026-04-12T15:14:45.235Z;true
2026-04-12T15:14:55.274Z;true
2026-04-12T15:15:05.391Z;true
2026-04-12T15:15:15.271Z;true
2026-04-12T15:15:25.297Z;true
2026-04-12T15:15:35.304Z;true
2026-04-12T15:15:45.304Z;true
2026-04-12T15:15:55.281Z;true
2026-04-12T15:16:05.275Z;true
2026-04-12T15:16:15.280Z;true
2026-04-12T15:16:25.349Z;true
2026-04-12T15:16:35.354Z;true
2026-04-12T15:16:45.374Z;true
2026-04-12T15:16:55.316Z;true
2026-04-12T15:17:05.340Z;true
2026-04-12T15:17:15.346Z;true
2026-04-12T15:17:25.320Z;true
2026-04-12T15:17:35.336Z;true
2026-04-12T15:17:45.347Z;true
2026-04-12T15:17:55.338Z;true
2026-04-12T15:18:05.364Z;true
2026-04-12T15:18:15.391Z;true
2026-04-12T15:18:25.385Z;true
2026-04-12T15:18:35.359Z;true
2026-04-12T15:18:45.401Z;true
2026-04-12T15:18:55.369Z;true
2026-04-12T15:19:05.517Z;true
2026-04-12T15:19:15.375Z;true
2026-04-12T15:19:25.404Z;true
2026-04-12T15:19:35.403Z;true
2026-04-12T15:19:45.459Z;true
2026-04-12T15:19:55.431Z;true
2026-04-12T15:20:05.471Z;true
2026-04-12T15:20:15.434Z;true
2026-04-12T15:20:25.464Z;true
2026-04-12T15:20:35.726Z;true
2026-04-12T15:20:45.460Z;true
2026-04-12T15:20:55.458Z;true
2026-04-12T15:21:05.456Z;true
2026-04-12T15:21:15.484Z;true
2026-04-12T15:21:25.454Z;true
2026-04-12T15:21:35.475Z;true
2026-04-12T15:21:45.493Z;true
2026-04-12T15:21:55.464Z;true
2026-04-12T15:22:05.578Z;true
2026-04-12T15:22:15.532Z;true
2026-04-12T15:22:25.476Z;true
2026-04-12T15:22:35.610Z;true
2026-04-12T15:22:45.519Z;true
2026-04-12T15:22:55.489Z;true
2026-04-12T15:23:05.525Z;true
2026-04-12T15:23:15.515Z;true
2026-04-12T15:23:25.715Z;true
2026-04-12T15:23:35.536Z;true
2026-04-12T15:23:45.606Z;true
2026-04-12T15:23:55.634Z;true
2026-04-12T15:24:05.534Z;true
2026-04-12T15:24:15.552Z;true
2026-04-12T15:24:25.560Z;true
2026-04-12T15:24:35.565Z;true
2026-04-12T15:24:45.582Z;true
2026-04-12T15:24:55.549Z;true
2026-04-12T15:25:05.625Z;true
2026-04-12T15:25:15.587Z;true
2026-04-12T15:25:25.978Z;true
2026-04-12T15:25:35.593Z;true
2026-04-12T15:25:45.588Z;true
2026-04-12T15:25:55.563Z;true
2026-04-12T15:26:05.573Z;true
2026-04-12T15:26:16.086Z;true
2026-04-12T15:26:25.704Z;true
2026-04-12T15:26:35.900Z;true
2026-04-12T15:26:45.743Z;true
2026-04-12T15:26:56.131Z;true
2026-04-12T15:27:05.868Z;true
2026-04-12T15:27:15.730Z;true
2026-04-12T15:27:25.692Z;true
2026-04-12T15:27:35.729Z;true
2026-04-12T15:27:45.793Z;true
2026-04-12T15:27:55.787Z;true
2026-04-12T15:28:06.012Z;true
2026-04-12T15:28:15.682Z;true
2026-04-12T15:28:25.868Z;true
2026-04-12T15:28:36.427Z;true
2026-04-12T15:28:46.389Z;true
2026-04-12T15:28:55.914Z;true
2026-04-12T15:29:06.304Z;true
2026-04-12T15:29:16.814Z;true
2026-04-12T15:29:26.548Z;true
2026-04-12T15:29:36.597Z;true
2026-04-12T15:29:49.137Z;true
2026-04-12T15:29:59.618Z;true
2026-04-12T15:30:10.609Z;false
2026-04-12T15:30:10.609Z;false
2026-04-12T15:30:20.614Z;false
2026-04-12T15:30:20.614Z;false
2026-04-12T15:30:30.619Z;false
2026-04-12T15:30:30.619Z;false
2026-04-12T15:30:40.624Z;false
2026-04-12T15:30:40.624Z;false
2026-04-12T15:30:50.629Z;false
2026-04-12T15:30:50.629Z;false
2026-04-12T15:31:00.634Z;false
2026-04-12T15:31:00.634Z;false
2026-04-12T15:31:10.639Z;false
2026-04-12T15:31:10.639Z;false
2026-04-12T15:31:20.644Z;false
2026-04-12T15:31:20.644Z;false
2026-04-12T15:31:30.650Z;false
2026-04-12T15:31:30.650Z;false
2026-04-12T15:31:40.654Z;false
2026-04-12T15:31:40.654Z;false
2026-04-12T15:31:50.659Z;false
2026-04-12T15:31:50.659Z;false
2026-04-12T15:32:00.664Z;false
2026-04-12T15:32:00.664Z;false
2026-04-12T15:32:05.665Z;false
2026-04-12T15:32:15.670Z;false
2026-04-12T15:32:25.675Z;false
2026-04-12T15:32:40.684Z;false
2026-04-12T15:32:40.684Z;false
2026-04-12T15:32:50.689Z;false
2026-04-12T15:32:50.689Z;false
2026-04-12T15:33:00.694Z;false
2026-04-12T15:33:00.694Z;false
2026-04-12T15:33:10.341Z;true
2026-04-12T15:33:20.623Z;true
2026-04-12T15:33:30.555Z;true
2026-04-12T15:33:39.315Z;true
2026-04-12T15:33:48.242Z;true
2026-04-12T15:33:55.797Z;true
2026-04-12T15:34:05.803Z;true
2026-04-12T15:34:15.845Z;true
2026-04-12T15:34:25.812Z;true
2026-04-12T15:34:35.867Z;true
2026-04-12T15:34:45.819Z;true
2026-04-12T15:34:55.821Z;true
2026-04-12T15:35:05.845Z;true
2026-04-12T15:35:15.836Z;true
2026-04-12T15:35:25.845Z;true
2026-04-12T15:35:35.877Z;true
2026-04-12T15:35:45.866Z;true
2026-04-12T15:35:55.855Z;true
2026-04-12T15:36:05.867Z;true
2026-04-12T15:36:15.867Z;true
2026-04-12T15:36:25.854Z;true
2026-04-12T15:36:35.849Z;true
2026-04-12T15:36:45.885Z;true
2026-04-12T15:36:55.859Z;true
2026-04-12T15:37:05.904Z;true
2026-04-12T15:37:15.872Z;true
2026-04-12T15:37:25.878Z;true
2026-04-12T15:37:35.878Z;true
2026-04-12T15:37:45.888Z;true
2026-04-12T15:37:55.911Z;true
2026-04-12T15:38:05.933Z;true
2026-04-12T15:38:15.933Z;true
2026-04-12T15:38:25.930Z;true
2026-04-12T15:38:35.940Z;true
2026-04-12T15:38:45.961Z;true
2026-04-12T15:38:56.086Z;true
2026-04-12T15:39:05.958Z;true
2026-04-12T15:39:15.961Z;true
2026-04-12T15:39:25.979Z;true
2026-04-12T15:39:36.105Z;true
2026-04-12T15:39:45.974Z;true
2026-04-12T15:39:55.985Z;true
2026-04-12T15:40:05.977Z;true
2026-04-12T15:40:15.966Z;true
2026-04-12T15:40:25.972Z;true
2026-04-12T15:40:35.993Z;true
2026-04-12T15:40:46.012Z;true
2026-04-12T15:40:56.141Z;true
2026-04-12T15:41:06.043Z;true
2026-04-12T15:41:16.051Z;true
2026-04-12T15:41:26.048Z;true
2026-04-12T15:41:36.061Z;true
2026-04-12T15:41:46.036Z;true
2026-04-12T15:41:56.074Z;true
2026-04-12T15:42:06.044Z;true
2026-04-12T15:42:16.058Z;true
2026-04-12T15:42:26.071Z;true
2026-04-12T15:42:36.047Z;true
2026-04-12T15:42:46.080Z;true
2026-04-12T15:42:56.090Z;true
2026-04-12T15:43:06.076Z;true
2026-04-12T15:43:16.057Z;true
2026-04-12T15:43:26.105Z;true
2026-04-12T15:43:36.097Z;true
2026-04-12T15:43:46.112Z;true
2026-04-12T15:43:56.163Z;true
2026-04-12T15:44:07.116Z;true
2026-04-12T15:44:16.135Z;true
2026-04-12T15:44:26.134Z;true
2026-04-12T15:44:36.233Z;true
2026-04-12T15:44:46.139Z;true
2026-04-12T15:44:56.113Z;true
2026-04-12T15:45:06.142Z;true
2026-04-12T15:45:16.165Z;true
2026-04-12T15:45:26.156Z;true
2026-04-12T15:45:36.156Z;true
2026-04-12T15:45:46.192Z;true
2026-04-12T15:45:56.204Z;true
2026-04-12T15:46:06.158Z;true
2026-04-12T15:46:16.178Z;true
2026-04-12T15:46:26.205Z;true
2026-04-12T15:46:36.153Z;true
2026-04-12T15:46:46.184Z;true
2026-04-12T15:46:56.191Z;true
2026-04-12T15:47:06.279Z;true
2026-04-12T15:47:16.205Z;true
2026-04-12T15:47:26.220Z;true
2026-04-12T15:47:36.209Z;true
2026-04-12T15:47:46.228Z;true
2026-04-12T15:47:56.242Z;true
2026-04-12T15:48:06.240Z;true
2026-04-12T15:48:16.205Z;true
2026-04-12T15:48:26.233Z;true
2026-04-12T15:48:36.263Z;true
2026-04-12T15:48:46.255Z;true
2026-04-12T15:48:56.261Z;true
2026-04-12T15:49:06.231Z;true
2026-04-12T15:49:16.261Z;true
2026-04-12T15:49:26.255Z;true
2026-04-12T15:49:36.281Z;true
2026-04-12T15:49:46.282Z;true
2026-04-12T15:49:56.266Z;true
2026-04-12T15:50:06.305Z;true
2026-04-12T15:50:16.275Z;true
2026-04-12T15:50:26.287Z;true
2026-04-12T15:50:36.322Z;true
2026-04-12T15:50:46.339Z;true
2026-04-12T15:50:56.327Z;true
2026-04-12T15:51:06.331Z;true
2026-04-12T15:51:16.367Z;true
2026-04-12T15:51:26.357Z;true
2026-04-12T15:51:36.339Z;true
2026-04-12T15:51:46.313Z;true
2026-04-12T15:51:56.356Z;true
2026-04-12T15:52:06.357Z;true
2026-04-12T15:52:16.359Z;true
2026-04-12T15:52:26.346Z;true
2026-04-12T15:52:36.339Z;true
2026-04-12T15:52:46.354Z;true
2026-04-12T15:52:56.372Z;true
2026-04-12T15:53:06.380Z;true
2026-04-12T15:53:16.362Z;true
2026-04-12T15:53:26.367Z;true
2026-04-12T15:53:36.378Z;true
2026-04-12T15:53:46.399Z;true
2026-04-12T15:53:56.405Z;true
2026-04-12T15:54:06.409Z;true
2026-04-12T15:54:16.405Z;true
2026-04-12T15:54:26.388Z;true
2026-04-12T15:54:36.403Z;true
2026-04-12T15:54:46.399Z;true
2026-04-12T15:54:56.440Z;true
2026-04-12T15:55:06.436Z;true
2026-04-12T15:55:16.443Z;true
2026-04-12T15:55:26.555Z;true
2026-04-12T15:55:36.465Z;true
2026-04-12T15:55:46.456Z;true
2026-04-12T15:55:56.459Z;true
2026-04-12T15:56:06.438Z;true
2026-04-12T15:56:16.469Z;true
2026-04-12T15:56:26.476Z;true
2026-04-12T15:56:36.502Z;true
2026-04-12T15:56:46.480Z;true
2026-04-12T15:56:56.547Z;true
2026-04-12T15:57:06.552Z;true
2026-04-12T15:57:16.540Z;true
2026-04-12T15:57:26.548Z;true
2026-04-12T15:57:36.551Z;true
2026-04-12T15:57:46.535Z;true
2026-04-12T15:57:56.566Z;true
2026-04-12T15:58:06.580Z;true
2026-04-12T15:58:16.586Z;true
2026-04-12T15:58:26.583Z;true
2026-04-12T15:58:36.591Z;true
2026-04-12T15:58:46.603Z;true
2026-04-12T15:58:56.614Z;true
2026-04-12T15:59:06.594Z;true
2026-04-12T15:59:16.577Z;true
2026-04-12T15:59:26.609Z;true
2026-04-12T15:59:36.686Z;true
2026-04-12T15:59:46.649Z;true
2026-04-12T15:59:56.589Z;true
2026-04-12T16:00:06.644Z;true
2026-04-12T16:00:16.738Z;true
2026-04-12T16:00:26.800Z;true
2026-04-12T16:00:36.621Z;true
2026-04-12T16:00:46.647Z;true
2026-04-12T16:00:56.648Z;true
2026-04-12T16:01:06.983Z;true
2026-04-12T16:01:16.777Z;true
2026-04-12T16:01:26.633Z;true
2026-04-12T16:01:36.630Z;true
2026-04-12T16:01:46.631Z;true
2026-04-12T16:01:56.614Z;true
2026-04-12T16:02:06.644Z;true
2026-04-12T16:02:16.638Z;true
2026-04-12T16:02:26.703Z;true
2026-04-12T16:02:36.894Z;true
2026-04-12T16:02:46.637Z;true
2026-04-12T16:02:56.840Z;true
2026-04-12T16:03:06.643Z;true
